DateValid;DISCIPLINE;ASSO_NOM;DECLARATION EN PREFECTURE;AGREMENT JEUNESSE & SPORTS;AFFILIATION FEDERALE;COMPLEMENT;EXTENSION;PERS_INTERNET;QUARTIERS;COMPLEXE;UNITE FONCTIONNELLE;NUMERO;RUE_LIBELLE;UF_CP;UF_Commune;0-3ans;3-6ans;6-12ans;12-15ans;juniors16-20ans;adultes;séniors;handicapés;corpo;geolocalisation
05/01/2009 10:53:42;équitation;IMPULSION;W313006566;31AS1484;3113004.0;;;;;COMPLEXE PRIVÉ;Impulsion;;;31130.0;Balma;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.609568, 1.497847
11/02/2011 15:48:50;POLO;POLO 31;645.0;;;;;www.polo31.com;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
26/09/2007 11:53:57;escrime;CSAG - CLUB SPORTIF ET ARTISTIQUE DE GARNISON TOULOUSE;;;;;;;;Quartier Balma Ballon;Quartier Balma Ballon;;;31130.0;Balma;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
13/05/2011 16:18:17;escrime;TUC Section ESCRIME;;;25031019.0;;Stade Alain Coulon;www.tuc-escrime.com;Château de L'Hers;ENSEMBLE CHATEAU DE L'HERS;SALLE D'ESCRIME COMPLEXE SPORTIF DE L'HERS;6;Rue Claudius Rougenet;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.599624, 1.485406
30/03/2011 09:20:59;hockey subaquatique;CHOKS DE TOULOUSE;;;8310211.0;;;choks.free.fr;Bellefontaine;ALBAN MINVILLE;PISCINE ALBAN MINVILLE;63;Allée de Bellefontaine;31100.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Non;Non;Non;43.542728, 1.352682
04/10/2011 17:36:15;plongée;LES AMIS DE LA MER;9216.0;31AS12226;8310184.0;;;www.adlm.org;Saint Aubin - Dupuy;ENSEMBLE LEO LAGRANGE;PISCINE LEO LAGRANGE;4;Place Pierre-Paul Riquet;31000.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;43.593607, 1.462219
18/02/2011 16:39:57;FOOTBALL;ASCM - ASSOCIATION SPORTIVE ET CULTURELLE MONTAUDRAN;;;63094.0;;Centre Polyvalent de Montaudran;www.ascm-montaudran.com;Montaudran Lespinet;GROUPE SCOLAIRE MONTAUDRAN;TERRAIN DE SPORT MONTAUDRAN;3;Impasse Gaston Genin;31400.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.573964, 1.48466
23/02/2011 15:15:31;FOOTBALL;ASEAT;;;530133.0;;;www.aseat.fr;Juncasse - Argoulets;Complexe ASEAT;Installations CEAT;;Rue d' Oran;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.615771, 1.470962
26/08/2011 16:26:04;FOOTBALL;ASSOCIATION SPORTIVE HERSOISE;W313001964;31AS588;537942.0;;chez M. Patrick BALECH;www.ashersoise.fr;Château de L'Hers;ENSEMBLE CHATEAU DE L'HERS;TERRAIN DE FOOTBALL STABILISE ZAC CHATEAU DE L'HERS;8;Rue Claudius Rougenet;31500.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;Non;43.599624, 1.485406
25/11/2011 12:02:37;FOOTBALL;ASSOCIATION SPORTIVE TOULOUSE MIRAIL FOOTBALL;;;;;;;Bellefontaine;STADE CANTO LAOUZETTO;STADE CANTO LAOUZETTO;5;Rue de la Tourasse;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.562555, 1.393246
25/11/2011 12:02:37;FOOTBALL;ASSOCIATION SPORTIVE TOULOUSE MIRAIL FOOTBALL;;;;;;;Bellefontaine;STADE CANTO LAOUZETTO;TERRAIN ANNEXE CANTO LAOUZETTO;5;Rue de la Tourasse;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.562555, 1.393246
24/03/2009 17:04:32;FOOTBALL;TCMS section FOOTBALL;;;532880.0;;;club.sportsregions.fr/tcmsfoot;;;;;;;;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;43.604268, 1.441019
24/03/2009 17:13:21;FOOTBALL;TOAC section FOOTBALL;;;505890.0;;;toacsectionfoot.footeo.com;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.604268, 1.441019
16/05/2013 16:04:32;football américain;LES OURS;;;51.0;;;www.ours-toulouse.com;Juncasse - Argoulets;LES ARGOULETS;STADE ARGOULETS;29;Rue de Rabastens;31500.0;TOULOUSE;Non;Non;Non;Oui;Oui;Non;Oui;Non;Non;43.686596, 1.441652
14/04/2009 16:11:26;full contact;SHAOLIN;314014.0;31AS799;;;;shaolin-toulouse.com;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;43.609568, 1.497847
23/03/2011 12:05:31;FOOT EN SALLE;TOULOUSE LALANDE FUTSAL;;;853618.0;;;;Lalande;COLLEGE LALANDE;GYMNASE LALANDE;44;Chemin du Séminaire;31200.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Non;Non;Non;43.640025, 1.435298
22/01/2009 17:38:50;golf;GOLF DE TOULOUSE LA RAMEE;31AS988;03197ET001;687.0;;;www.golftoulouselaramee.com;;ZONE DE LA RAMEE;GOLF DE LA RAMEE;;;31170.0;TOURNEFEUILLE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;43.583911, 1.342531
23/02/2011 16:49:32;golf;GOLF DE TOULOUSE SEILH;;03196ET0170;498.0;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;Non;43.693868, 1.352994
10/03/2011 15:30:05;éveil à la gym;COQUELICOT TOULOUSE GYM;;;20031012.0;;centre sportif Léo Lagrange;www.ctgym.fr;Sauzelong - Rangueil;ENSEMBLE RANGUEIL;COSEC RANGUEIL;27;Chemin du Canal;31400.0;TOULOUSE;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;43.594967, 1.444373
10/03/2011 15:32:09;gymnastique acrobatique;COQUELICOT TOULOUSE GYM;;;20031012.0;;centre sportif Léo Lagrange;www.ctgym.fr;Sauzelong - Rangueil;ENSEMBLE RANGUEIL;COSEC RANGUEIL;27;Chemin du Canal;31400.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.594967, 1.444373
18/02/2011 16:45:01;gymnastique forme et loisirs;ASCM - ASSOCIATION SPORTIVE ET CULTURELLE MONTAUDRAN;;;;;;www.ascm-montaudran.com;Montaudran Lespinet;Nouveau Complexe Municipal;Centre d'animation Montaudran;3;Impasse Gaston Genin;31400.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;43.573964, 1.48466
09/02/2011 14:43:59;gymnastique forme et loisirs;AVENIR ETIENNE BILLIERES;W313003512;31AS98;20031017.0;;;;Fontaine Lestang;SALLE CHRISTINE RUMEAU;SALLE CHRISTINE RUMEAU;;Rue des Turres;;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.557832, 1.259208
09/02/2011 14:43:59;gymnastique forme et loisirs;AVENIR ETIENNE BILLIERES;W313003512;31AS98;20031017.0;;;;Ramier;PARC DES SPORTS;SALLE DE SPORTS PARC DES SPORTS;7;Allée Gabriel Biénès;31400.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.561764, 1.306196
10/03/2011 15:33:36;TUMBLING;COQUELICOT TOULOUSE GYM;;;20031012.0;;centre sportif Léo Lagrange;www.ctgym.fr;Sauzelong - Rangueil;ENSEMBLE RANGUEIL;COSEC RANGUEIL;27;Chemin du Canal;31400.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.594967, 1.444373
07/10/2011 17:31:41;MUSCULATION - HALTEROPHILIE;ASPTT GRAND TOULOUSE OMNISPORT;;;;;;www.toulouse.asptt.com;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;43.604268, 1.441019
13/05/2011 15:36:21;handball;ETB - ENTENTE TUC BALMA;14023.0;31AS790;;;;www.etbalma.com;Ramier;Stade Universitaire Daniel Faucher;Stade Universitaire Daniel Faucher;;Allée du Professeur Camille Soula;31400.0;Toulouse;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.580038, 1.435198
10/03/2011 15:59:00;handball;TOULOUSE UNION HANDBALL;;;2431001.0;;;www.toulousehandball.com;La Cépière;ENSEMBLE LA CEPIERE;GYMNASE LA CEPIERE;323;Route de Saint Simon;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.609286, 1.458299
17/04/2009 15:56:13;ATHLETISME ADAPTE (EN STADE);TOULOUSE INVALIDE CLUB;9624.0;31.0;227.0;;;tlseic.free.fr;Minimes;STADE DES MINIMES;GYMNASE MINIMES ARNAUNE;105;Avenue Frédéric Estèbe;31200.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Non;Oui;Non;43.580039, 1.516093
20/01/2011 14:19:14;CYCLISME SUR ROUTE;ASMTH HANDICAP DEFI - Association Sportive Muret Toulouse Handisport;W311001621;31AS479;140311220.0;;;www.handicapdefi.com;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;Non;43.604268, 1.441019
13/07/2010 09:20:36;Football adapté;ASSOCIATION SPORTIVE FAOURETTE - SPORT ADAPTE;W313006779;31/23;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;Non;43.604268, 1.441019
09/12/2008 17:16:59;JUDO ADAPTE;CROIX DE PIERRE JUDO;;;5015312600.0;;;croixdepierrejudo.free.fr;;;;;;;;Non;Oui;Oui;Oui;Non;Oui;Non;Non;Non;
05/01/2009 11:16:22;JUDO ADAPTE;FJEP JUDO RANGUEIL;W313009847;;5015311460.0;;;;Sauzelong - Rangueil;COMPLEXE PRIVÉ;Salle de Judo Saouzeloung;28;Rue Jeanne Marvig;31400.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.579592, 1.461915
25/03/2009 09:11:29;JUDO ADAPTE;Judo Club Pradettes;;;;;;judopradettes.free.fr/index;Les Pradettes;GROUPE SCOL FERDINAND LESSEPS;GYMNASE DES PRADETTES;6;Rue Ferdinand de Lesseps;31100.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.578802, 1.383944
25/02/2009 17:50:56;JUDO ADAPTE;TCMS section JUDO;;;15313400.0;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Oui;Non;43.604268, 1.441019
29/08/2007 12:01:14;JUDO ADAPTE;TOAC - TOULOUSE OLYMPIQUE AVIATION CLUB - OMNISPORT;;;15310550.0;;;toacjudo@yahoo.fr;Sept Deniers;Complexe du TOAC;Fronton du TOAC;20;Chemin de Garric;31200.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.620162, 1.408135
19/01/2011 16:23:56;JUDO ADAPTE;TOULOUSE JUDO;W313013163;31AS1316;5015313340.0;2ème étage - bureau 207;;www.toulousejudo.com;Bellefontaine;ENSEMBLE VALMY BELLEFONTAINE;GYMNASE VALMY;;Cheminement Guillaume et Joseph Bouton;31100.0;TOULOUSE;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;
19/01/2011 16:23:56;JUDO ADAPTE;TOULOUSE JUDO;W313013163;31AS1316;5015313340.0;2ème étage - bureau 207;;www.toulousejudo.com;Compans;COMPLEXE PRIVÉ;Ecole Falguière;3;Rue d' Artagnan;;Toulouse;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;43.607606, 1.43048
19/01/2011 16:23:56;JUDO ADAPTE;TOULOUSE JUDO;W313013163;31AS1316;5015313340.0;2ème étage - bureau 207;;www.toulousejudo.com;Juncasse - Argoulets;LES ARGOULETS;MAISON DU JUDO ARGOULETS;54;Rue Dinetard;31500.0;TOULOUSE;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Oui;43.60969, 1.44913
13/02/2009 14:41:25;JUDO ADAPTE;TOULOUSE MINIMES JU-JUTSU TRADITIONNEL;323634.0;;;;chez M. Jean Luc PIUMI;www.apbmp.org;;;;;;;;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.609568, 1.497847
16/06/2010 12:39:00;karaté;ARTS MARTIAUX TOULOUSE MIRAIL;;;310059.0;;chez M. GANOT;www.amtm-toulouse-karate.fr;;ENSEMBLE VALMY BELLEFONTAINE;SALLE 1 D'ARTS MARTIAUX VALMY;;;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;43.604268, 1.441019
15/10/2012 16:56:05;karaté;BALMA SAINT EXUPERY 31;;;310029.0;;;www.bse31.com;Juncasse - Argoulets;LES ARGOULETS;MAISON DU JUDO ARGOULETS;54;Rue Dinetard;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.577522, 1.455107
12/01/2009 14:32:18;karaté;CLUB DE KARATE - BOXE FRANCAISE DES PRADETTES;W313002811;31AS1020;310099.0;;;www.ckp.neuf.fr;Les Pradettes;GROUPE SCOL FERDINAND LESSEPS;GYMNASE DES PRADETTES;6;Rue Ferdinand de Lesseps;31100.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.578802, 1.383944
20/04/2011 15:08:54;karaté;KYOKEN KARATE;3/35974;03104ET0133;310665.0;;chez Pierre DUBARRY;;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
03/10/2007 09:45:47;karaté;TOAC - TOULOUSE OLYMPIQUE AVIATION CLUB - OMNISPORT;;;;;;;Sept Deniers;Complexe du TOAC;Fronton du TOAC;20;Chemin de Garric;31200.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.620162, 1.408135
03/10/2011 16:38:10;karaté;TSUBAKI DOJO TOULOUSE KARATE;;;;Appt.15;;;Saint Aubin - Dupuy;ENSEMBLE LEO LAGRANGE;GYMNASE LEO LAGRANGE;54;Rue des Sept Troubadours;31000.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.596669, 1.433897
24/03/2009 16:59:39;kung-Fu;ROYAL BOXING;4.18698570001e+12;31AS1446;;;;www.royalnaresuanboxing.com;Patte d'Oie;COMPLEXE PRIVÉ;Royal Naresuan Boxing;20;Rue Adolphe Coll;31300.0;Toulouse;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.598025, 1.424785
02/02/2011 15:47:45;ALPINISME;CADETS DE TOULOUSE;5885.0;19533.0;31005.0;;;www.kdtoulouse.free.fr;;Extérieurs de Toulouse;Les Pyrénées;;;;Dans les Pyrénées;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
15/01/2009 10:40:28;ESCALADE;ESCAPADE CLUB;13823.0;31AS349;31018.0;;ZI de Montaudran;escapadeclub.net;Montaudran Lespinet;COMPLEXE PRIVÉ;Salle Altissimo;5;Rue Jean Rodier;31400.0;Toulouse;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.567716, 1.487043
13/05/2011 16:14:28;ESCALADE;TUC section ESCALADE;;;31074.0;stade Daniel FAUCHER;;www.tuc.asso.fr;;;;;;;;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;43.604268, 1.441019
04/10/2011 17:12:27;randonnée;ASPTT GRAND TOULOUSE OMNISPORT;;;;;;perso.wanadoo.fr/d.hoizey;;Extérieurs de Toulouse;Les Alpes;;;;Dans les Alpes;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
31/03/2009 11:38:29;ski de randonnée;CLUB ALPIN FRANCAIS DE TOULOUSE;;;3100.0;;;caftoulouse.free.fr;;Extérieurs de Toulouse;Les Pyrénées;;;;Dans les Pyrénées;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
11/02/2011 16:15:53;AQUAGYM;STADE TOULOUSAIN NATATION;;;240310046.0;;;www.stadetoulousainnatation.fr;;;;;;;;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;Non;43.604268, 1.441019
05/09/2013 15:06:56;NATATION;ASCM - ASSOCIATION SPORTIVE ET CULTURELLE MONTAUDRAN;;;;;Centre Polyvalent de Montaudran;www.ascm-montaudran.com;Rangueil - CHR - Facultés;ZONE VERTE DE PECH DAVID;PISCINE PECH DAVID;82;Chemin des côtes de Pech David;31400.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.589766, 1.415235
07/10/2011 17:32:07;NATATION;ASPTT section NATATION;;;;;;www.toulouse.asptt.com;;;;;;;;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
02/08/2007 14:43:42;NATATION;TAC - Toulouse Athlétic Club;;;240310335.0;;;;Papus;GROUPE SCOLAIRE JACQUIER;PISCINE PAPUS;64;Allée de Guyenne;31100.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.628522, 1.426857
17/09/2010 13:55:07;pelote basque;TCMS OMNISPORT - TOULOUSE CHEMINOT MARENGO SPORTS;;;;;;;Juncasse - Argoulets;Complexe du TCMS;Fronton Surcouf;2;Avenue de l' Hers;;TOULOUSE;Non;Non;Non;Non;Non;Oui;Non;Non;Non;43.608324, 1.498483
03/10/2007 10:23:55;pelote basque;TOAC - TOULOUSE OLYMPIQUE AVIATION CLUB - OMNISPORT;;;;Fonbeauzard;;;Sept Deniers;Complexe du TOAC;Fronton du TOAC;20;Chemin de Garric;31200.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Oui;43.674408, 1.435951
14/02/2011 15:40:01;pelote basque;TOULOUSE PILOTA;;;626.0;;Bis;;Juncasse - Argoulets;LES ARGOULETS;PELOTE BASQUE ARGOULETS;54;Rue Dinetard;31500.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Oui;Non;Oui;43.64429, 1.446693
09/12/2011 17:09:00;pétanque;A.S. HLM RECOLLETS DASTE;;;;Appt 123;;;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
09/12/2011 16:58:26;pétanque;AMICALE PETANQUE EMPALOT;;;;;;;Empalot;ENSEMBLE ANDRE DASTE;BOULODROME MAIL EMPALOT;;Rue d' Aix;31400.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.578643, 1.438592
09/12/2011 17:20:26;pétanque;BOULES RAPHAEL PARC;;;117.0;;;;Les Izards;STADE GEORGES RIGAL;BOULODROME RIGAL;2;Rue Raphaël;31200.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;43.642774, 1.440821
04/10/2011 17:28:08;pétanque;PAPUS PETANQUE CLUB;;;;appt 67;;;Papus;EQUIPEMT SPORT PROXIMITE PAPUS;BOULODROME PAPUS;;Rue du Béarn;31100.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.575966, 1.410099
14/01/2011 14:41:18;pétanque;PETANQUE CLUB CASSELARDIT;W313008242;;141.0;;;;Casselardit;BATIMENTS SUR DOMAINE PUBLIC;EQUIPEMENT SPORTIF DE PROXIMITE BAUDIN CASSELARDIT;;Place Jean-Baptiste Baudin;31300.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;43.604459, 1.409555
11/01/2011 16:43:44;pétanque;PETANQUE HERACLES;;;150.0;;Bar le Tir Bouchon;;Compans;BATIMENTS SUR DOMAINE PUBLIC;BOULODROME PL HERACLES;;Square de l' Héraclès;31000.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.594918, 1.453663
14/01/2011 16:50:01;pétanque;REX PETANQUE CLUB;;;155.0;;;;Marengo Jolimont;TERRAIN 118 RUE DE PERIOLE;BOULODROME 118 RUE DE PERIOLE;;Rue de Périole;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;43.617551, 1.459663
04/10/2011 17:38:29;pétanque;TEC - Toulouse Electrogaz Club;;;;BP 7049;;;;;;;;;;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;
03/10/2007 09:50:25;pétanque;TOAC - TOULOUSE OLYMPIQUE AVIATION CLUB - OMNISPORT;;;;;;;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
31/01/2011 15:03:38;randonnée Pédestre;AMITIES LOISIRS;W313008140;;611.0;BP 74174;Maison des Associations;www.amities-loisirs.com;;Extérieurs de Toulouse;Région Midi-Pyrénées;;;;En région Midi-Pyrénées;Non;Non;Non;Non;Non;Oui;Non;Non;Non;
25/03/2009 09:19:13;randonnée Pédestre;APYA Association Pyrénées Autrement;;;1812.0;;;assoc.orange.fr/Pyrenees.autrement;;;;;;;;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.604268, 1.441019
18/01/2011 16:03:33;randonnée Pédestre;LES RANDONNEURS TOULOUSAINS;W313004237;03102ET0092;614.0;;;www.randonneurstoulousains.fr;;;;;;;;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.604268, 1.441019
10/03/2011 16:04:29;retraite sportive;ASTORS - Association Toulousaine de la Retraite Sportive;;;;;;;Ramier;PARC DES SPORTS;PISCINE NAKACHE;7;Allée Gabriel Biénès;31400.0;TOULOUSE;Non;Non;Non;Non;Non;Non;Oui;Non;Non;
04/10/2011 17:27:35;hockey;Roller Club Toulousain;;;;;Chez Madame Nathalie Ibanez;rct.fr.fm;;ZONE DE LA RAMEE;GYMNASE LA RAMEE;;;31170.0;TOURNEFEUILLE;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
19/01/2011 15:17:46;roller;ROULEZ ROSE;;;31007.0;appt. 16;;www.roulezrose.com;Château de L'Hers;ENSEMBLE SPORTIF CHATEAU HERS;GYMNASE CHATEAU DE L'HERS;13;Chemin de Limayrac;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.589237, 1.489429
06/08/2007 10:12:48;roller;TOAC - TOULOUSE OLYMPIQUE AVIATION CLUB - OMNISPORT;;;16031003.0;;;;Sept Deniers;Complexe du TOAC;Salle de sports du TOAC;20;Chemin de Garric;31200.0;Toulouse;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.620162, 1.408135
02/04/2009 15:06:55;Skate board;ARA - Arts Rêve Action;30168.0;31AS1105;16031014.0;;;www.assoara31.fr;;;;;;;;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.604268, 1.441019
10/03/2011 17:20:47;BOXE FRANCAISE;TOULOUSE MULTI BOXE;;;31040.0;Escalier 2;;tmboxe.free.fr;Faourette;ENSEMBLE LA FAOURETTE;GYMNASE LA FAOURETTE;18;Rue Paul Lambert;31100.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.593607, 1.462219
04/10/2007 10:21:25;BOXE FRANCAISE;TUC OMNISPORTS- Toulouse Université Club;;;;;;www.tuc.asso.fr;Rangueil - CHR - Facultés;Université de Rangueil;Gymnase de l'Université de Rangueil;118;Route de Narbonne;31400.0;Toulouse;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;43.563402, 1.460348
13/05/2011 15:58:37;CANNE SPORTIVE ET BATON;TUC OMNISPORTS- Toulouse Université Club;;;;;;www.tuc-cc.asso.st;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Non;Non;43.559419, 1.653837
04/10/2011 17:15:33;kick boxing;ASCGMP - ASSOCIATION SPORTIVE & CULTURELLE DE LA GENDARMERIE MIDI PYRENEES - SECTION COURREGE;6390.0;31AS825;;;;;;;;;;;;Non;Non;Oui;Oui;Oui;Non;Non;Non;Non;
10/03/2011 17:20:55;kick boxing;TOULOUSE MULTI BOXE;;;31040.0;Escalier 2;;tmboxe.free.fr;Faourette;ENSEMBLE LA FAOURETTE;GYMNASE LA FAOURETTE;18;Rue Paul Lambert;31100.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;Non;43.593607, 1.462219
10/03/2011 17:21:09;savate;TOULOUSE MULTI BOXE;;;31040.0;Escalier 2;;tmboxe.free.fr;Faourette;ENSEMBLE LA FAOURETTE;GYMNASE LA FAOURETTE;18;Rue Paul Lambert;31100.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.593607, 1.462219
15/02/2011 17:10:53;ski alpin;ASSOCIATION PYRENEES CLUB;W313004198;31AS105;11329.0;;;www.pyrenees-club.asso.fr;;Extérieurs de Toulouse;Les Pyrénées;;;;Dans les Pyrénées;Non;Non;Oui;Oui;Oui;Oui;Oui;Non;Non;43.604268, 1.441019
13/05/2011 15:11:53;ski alpin;CLUB ALPIN FRANCAIS DE TOULOUSE;;;3100.0;;;caftoulouse.free.fr;;Extérieurs de Toulouse;Les Pyrénées;;;;Dans les Pyrénées;Non;Non;Non;Non;Non;Oui;Non;Non;Non;43.604268, 1.441019
23/03/2011 14:30:42;spéléologie;GROUPE SPELEOLOGIQUE DE TOULOUSE;;;;;;speleotoulouse.free.fr;;Extérieurs de Toulouse;Les Pyrénées;;;;Dans les Pyrénées;Non;Non;Non;Non;Non;Oui;Non;Non;Non;43.604268, 1.441019
02/02/2011 14:59:55;spéléologie;GROUPE SPELEOLOGIQUE DES PYRENEES;;31AS73;;;;;;Extérieurs de Toulouse;Les Pyrénées;;;;Dans les Pyrénées;Non;Non;Oui;Oui;Oui;Oui;Non;Non;Non;43.480833, 1.430772
09/02/2011 15:57:07;NATATION;CLUB TOULOUSAIN DU SPORT ADAPTE;;;;;;;Ramier;PARC DES SPORTS;PISCINE NAKACHE;7;Allée Gabriel Biénès;31400.0;TOULOUSE;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;43.583959, 1.436448
09/02/2011 14:54:43;AUTOMOBILE;ASSOCIATION SPORTIVE AUTOMOBILE CLUB DU MIDI;1401.0;31AS319;907.0;B.P 45866;;;;;;;;;;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;
09/12/2011 16:19:30;BOULES LYONNAISES;AMICALE BOULISTE COLONNE MARENGO;;;;;;;;CIMETIERE TERRE CABADE;BOULODROME FRANCOIS CARBONNE;;;31500.0;TOULOUSE;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;43.604268, 1.441019
10/03/2011 14:13:12;BOULES LYONNAISES;CLUB BOULISTE TOULOUSAIN;;;310110.0;;;;Juncasse - Argoulets;MAIRIE ANNEXE ROSERAIE;BOULODROME COUVERT RENE CANNIZZO;8;Avenue du Parc;31500.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Oui;Oui;Non;43.621158, 1.47173
25/02/2011 11:50:54;BALLET SUR GLACE;TOULOUSE SPORTS DE GLACE;;;31002.0;;;www.tsgpatinage.com;Rangueil - CHR - Facultés;ENSEMBLE SPORTIF BELLEVUE;PATINOIRE BELLEVUE;86;Chemin de la Salade Ponsan;31400.0;TOULOUSE;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;
16/08/2007 17:01:33;DANSE SUR GLACE;TOULOUSE CLUB DE PATINAGE;;;31003.0;;;toulouseclubpatinage.com;Rangueil - CHR - Facultés;ENSEMBLE SPORTIF BELLEVUE;PATINOIRE BELLEVUE;86;Chemin de la Salade Ponsan;31400.0;TOULOUSE;Non;Oui;Oui;Oui;Oui;Non;Non;Non;Non;
